pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,dec,st_dist,st_optmag,st_optband,gaia_gmag,st_teff,st_mass,st_rad,pl_cbflag,pl_eqt,pl_insol,pl_masse,pl_msinie,pl_rade,pl_radj,pl_trandep,pl_trandur,pl_imppar,pl_disc,pl_status,gaia_dist,st_spstr,st_logg,st_metfe,st_age,pl_facility
Kepler-26,b,Transit,4,12.28000000,,,,1,0,18h59m45.84s,+46d33m59.5s,284.940997,46.566540,339.00,15.473,Kepler-band,15.409,3914.00,0.54,0.51,0,,7.60,5.12000,,2.780,0.248,,,,2011,3,338.55,M0 V,,-0.130,,Kepler
Kepler-26,e,Transit,4,46.82791500,0.220000,,,1,0,18h59m45.84s,+46d33m59.5s,284.940997,46.566540,339.00,15.473,Kepler-band,15.409,3914.00,0.54,0.51,0,,,,,2.410,0.215,,0.0868000,0.7700,2014,3,338.55,M0 V,,-0.130,,Kepler
Kepler-27,b,Transit,2,15.33480000,0.118000,,,1,0,19h28m56.82s,+41d05m09.2s,292.236769,41.085876,1140.00,15.855,Kepler-band,15.816,5400.00,0.65,0.59,0,,,2895.31000,,4.000,0.357,,0.1446000,,2011,3,1075.10,,5.40,0.410,,Kepler
Kepler-27,c,Transit,2,31.33090000,0.191000,,,1,0,19h28m56.82s,+41d05m09.2s,292.236769,41.085876,1140.00,15.855,Kepler-band,15.816,5400.00,0.65,0.59,0,,,4385.87000,,4.900,0.437,,0.1979000,,2011,3,1075.10,,5.40,0.410,,Kepler
Kepler-28,c,Transit,2,8.98580000,0.081000,,,1,0,19h28m32.89s,+42d25m45.9s,292.137029,42.429420,472.00,15.036,Kepler-band,15.026,4590.00,0.75,0.70,0,,,432.23000,,3.400,0.303,,0.1829000,,2011,3,443.92,M0 V,4.29,0.340,,Kepler
Kepler-29,b,Transit,2,10.33840000,,,,1,0,19h53m23.60s,+47d29m28.4s,298.348324,47.491226,1400.00,15.282,Kepler-band,15.282,5701.00,0.98,0.93,0,,96.00,4.51000,,3.350,0.299,,,,2011,3,851.90,,,-0.040,,Kepler
Kepler-29,c,Transit,2,13.28840000,,,,1,0,19h53m23.60s,+47d29m28.4s,298.348324,47.491226,1400.00,15.282,Kepler-band,15.282,5701.00,0.98,0.93,0,,69.00,4.00000,,3.140,0.280,,,,2011,3,851.90,,,-0.040,,Kepler
Kepler-30,c,Transit,3,60.32310500,0.300000,0.011100,90.323,1,0,19h01m08.07s,+38d56m50.2s,285.283636,38.947281,1400.00,15.403,Kepler-band,15.376,5498.00,0.99,0.95,0,,,640.00000,,12.300,1.097,1.620000,,0.4000,2012,3,938.33,,4.77,0.180,2.000,Kepler
Kepler-30,d,Transit,3,143.34394000,0.500000,0.022000,89.841,1,0,19h01m08.07s,+38d56m50.2s,285.283636,38.947281,1400.00,15.403,Kepler-band,15.376,5498.00,0.99,0.95,0,,,23.10000,,8.800,0.785,0.830000,,0.3800,2012,3,938.33,,4.77,0.180,2.000,Kepler
Kepler-31,b,Transit,3,20.86130000,0.160000,,,1,0,19h36m05.52s,+45d51m11.1s,294.023014,45.853081,2100.00,15.237,Kepler-band,15.224,6340.00,1.21,1.22,0,,,,,5.500,0.491,0.189500,0.2080000,,2011,3,1747.58,,4.70,-0.076,,Kepler
Kepler-31,c,Transit,3,42.63180000,0.260000,,,1,0,19h36m05.52s,+45d51m11.1s,294.023014,45.853081,2100.00,15.237,Kepler-band,15.224,6340.00,1.21,1.22,0,,,1493.70000,,5.300,0.473,0.172900,0.2510000,,2011,3,1747.58,,4.70,-0.076,,Kepler
Kepler-32,b,Transit,5,5.90124000,0.050000,,,1,0,19h51m22.18s,+46d34m27.4s,297.842398,46.574281,303.00,16.452,V (Johnson),15.812,3900.00,0.58,0.53,0,,,1303.00000,,2.200,0.196,0.165000,0.0880000,,2011,3,326.85,M1 V,4.64,0.000,,Kepler
Kepler-32,c,Transit,5,8.75220000,0.090000,,,1,0,19h51m22.18s,+46d34m27.4s,297.842398,46.574281,303.00,16.452,V (Johnson),15.812,3900.00,0.58,0.53,0,,,158.90000,,2.000,0.178,0.145300,0.0970000,,2011,3,326.85,M1 V,4.64,0.000,,Kepler
Kepler-32,d,Transit,5,22.78020000,0.130000,,,1,0,19h51m22.18s,+46d34m27.4s,297.842398,46.574281,303.00,16.452,V (Johnson),15.812,3900.00,0.58,0.53,0,,,,,2.700,0.241,0.218100,0.1240000,,2012,3,326.85,M1 V,4.64,0.000,,Kepler
Kepler-32,f,Transit,5,0.74296000,0.013000,,,1,0,19h51m22.18s,+46d34m27.4s,297.842398,46.574281,303.00,16.452,V (Johnson),15.812,3900.00,0.58,0.53,0,,,,,0.820,0.073,0.022400,0.0390000,,2012,3,326.85,M1 V,4.64,0.000,,Kepler
Kepler-33,b,Transit,5,5.66793000,0.067700,0.000000,86.390,1,0,19h16m18.61s,+46d00m18.8s,289.077548,46.005222,1113.00,13.988,Kepler-band,13.951,5904.00,1.29,1.82,0,,,,,1.740,0.155,0.008680,0.2033000,0.5000,2011,3,1252.84,,4.03,0.025,4.270,Kepler
Kepler-33,c,Transit,5,13.17562000,0.118900,0.000000,88.190,1,0,19h16m18.61s,+46d00m18.8s,289.077548,46.005222,1113.00,13.988,Kepler-band,13.951,5904.00,1.29,1.82,0,,,,,3.200,0.285,0.029770,0.2792000,0.4400,2011,3,1252.84,,4.03,0.025,4.270,Kepler
HIP 79431,b,Radial Velocity,1,111.70000000,0.360000,0.290000,,0,0,16h12m41.77s,-18d52m31.8s,243.174057,-18.875504,14.54,11.340,V (Johnson),10.235,3368.00,0.42,0.54,0,,,,667.41500,,,,,,2009,3,14.54,M3 V,,,,W. M. Keck Observatory
HIP 91258,b,Radial Velocity,1,5.05050000,0.060000,0.020000,,0,0,18h36m53.15s,+61d42m09.0s,279.221466,61.702503,45.95,8.646,V (Johnson),8.450,5519.00,0.97,0.89,0,,,,346.43470,,,,,,2013,3,45.95,G5 V,4.53,0.230,,Haute-Provence Observatory
HIP 97233,b,Radial Velocity,1,1058.80000000,2.550000,0.610000,,0,0,19h45m41.27s,-00d41m47.9s,296.421967,-0.696645,106.50,7.340,V (Johnson),7.070,5020.00,1.93,5.34,0,,,,6356.30000,,,,,,2014,3,102.58,K0,3.26,0.290,,Multiple Observatories
HIP 105854,b,Radial Velocity,1,184.20000000,0.810000,0.020000,,0,0,21h26m22.87s,-37d49m45.9s,321.595306,-37.829430,78.80,5.640,V (Johnson),5.256,4780.00,2.10,,0,,,,2606.10000,,,,,,2014,3,78.80,K2 III,2.94,0.310,,Multiple Observatories
HIP 116454,b,Transit,1,9.12050000,,0.200000,88.430,0,1,23h35m49.28s,+00d26m43.9s,353.955353,0.445516,55.20,10.190,V (Johnson),9.932,5089.00,0.81,0.72,0,,,12.71320,,2.466,0.220,0.097000,,,2014,3,62.56,K1,4.59,-0.160,,K2
HR 810,b,Radial Velocity,1,302.79999000,0.920000,0.140000,,0,0,02h42m33.47s,-50d48m01.1s,40.639442,-50.800293,17.33,5.410,V (Johnson),5.224,6167.00,1.34,1.13,0,,,,721.47410,,,,,,1999,3,17.33,G0 V,4.46,0.160,,La Silla Observatory
HR 8799,b,Imaging,4,170000.00000000,68.000000,,,0,0,23h07m28.72s,+21d08m03.3s,346.869659,21.134251,39.40,5.953,V (Johnson),5.898,,1.51,,0,,,2000.00000,,13.000,1.200,,,,2008,3,41.29,F0+ V ({lambda} Boo)...,,,,Gemini Observatory
HR 8799,c,Imaging,4,69000.00000000,38.000000,,,0,0,23h07m28.72s,+21d08m03.3s,346.869659,21.134251,39.40,5.953,V (Johnson),5.898,,1.51,,0,,,3000.00000,,13.000,1.200,,,,2008,3,41.29,F0+ V ({lambda} Boo)...,,,,Gemini Observatory
HR 8799,e,Imaging,4,18000.00000000,14.500000,,,0,0,23h07m28.72s,+21d08m03.3s,346.869659,21.134251,39.40,5.953,V (Johnson),5.898,,1.51,,0,,,,,,,,,,2010,3,41.29,F0+ V ({lambda} Boo)...,,,,W. M. Keck Observatory
K2-3,c,Transit,3,24.64354000,0.139900,,89.120,0,1,11h29m20.39s,-01d27m17.2s,172.334946,-1.454787,44.13,12.170,V (Johnson),11.478,3896.00,0.60,0.56,0,344,3.30,,,1.850,0.165,,0.1513750,0.6500,2015,3,44.13,M0 V,4.72,-0.320,,K2
KELT-2 A,b,Transit,1,4.11379000,,0.000000,88.600,0,0,06h10m39.35s,+30d57m25.7s,92.663948,30.957144,134.57,8.713,V (Johnson),8.584,6327.00,1.54,1.93,0,,,540.31100,,15.132,1.350,0.520000,,,2012,3,134.57,F8,4.50,0.000,,KELT
KELT-6,b,Transit,2,7.84570000,,0.220000,88.810,0,0,13h03m55.65s,+30d38m24.2s,195.981868,30.640051,222.00,10.418,V (Johnson),10.193,6102.00,1.42,1.73,0,,,165.27160,,14.572,1.300,0.600000,,,2014,3,242.39,F8,4.07,-0.280,,KELT
TrES-2,b,Transit,1,2.47063000,,0.000000,83.570,1,0,19h07m14.03s,+49d18m59.0s,286.808473,49.316402,213.00,11.411,V (Johnson),11.282,5850.00,1.36,1.12,0,,,473.56670,,15.244,1.360,1.600000,,,2006,3,216.66,G0 V,4.43,-0.150,,TrES
HAT-P-7,b,Transit,1,2.20474000,,0.000000,83.110,1,0,19h28m59.35s,+47d58m10.2s,292.247310,47.969513,320.00,10.463,Kepler-band,10.365,6389.00,1.56,2.00,0,,,584.80720,,16.926,1.510,0.600000,,,2008,3,344.46,,4.07,0.260,,HATNet
HAT-P-11,b,Transit,2,4.88780244,0.052540,0.218000,,1,0,19h50m50.24s,+48d04m51.1s,297.709351,48.080856,37.81,9.174,Kepler-band,9.151,4780.00,0.81,0.68,0,,,,23.40000,4.360,0.389,,,,2008,3,37.81,K4,,0.310,6.500,HATNet
Kepler-5,b,Transit,1,3.54846570,0.053800,,89.140,1,0,19h57m37.68s,+44d02m06.2s,299.407009,44.035046,898.00,13.369,Kepler-band,13.226,6297.00,1.37,1.79,0,1750,,670.93913,,15.984,1.426,,,0.0968,2009,3,923.41,,3.96,0.040,,Kepler
Kepler-6,b,Transit,1,3.23469960,0.048520,,88.930,1,0,19h47m20.94s,+48d14m23.9s,296.837254,48.239964,590.00,13.303,Kepler-band,13.171,5647.00,1.21,1.39,0,1460,,212.31044,,14.617,1.304,,,0.1410,2009,3,597.14,,4.24,0.340,,Kepler
Kepler-7,b,Transit,1,4.88548920,0.060670,,85.161,1,0,19h14m19.56s,+41d05m23.3s,288.581516,41.089800,907.00,12.885,Kepler-band,12.865,5933.00,1.36,1.97,0,1630,,140.16303,,18.181,1.622,,,0.5599,2009,3,947.46,,3.98,0.110,,Kepler
Kepler-9,b,Transit,3,19.24000000,0.140000,0.150000,,1,0,19h02m17.76s,+38d24m03.2s,285.573981,38.400892,650.00,13.803,Kepler-band,13.781,5777.00,1.07,1.02,0,,,80.09000,,9.438,0.842,,0.1592700,,2010,3,639.82,,4.49,0.120,1.000,Kepler
Kepler-9,c,Transit,3,38.91000000,0.225000,0.130000,,1,0,19h02m17.76s,+38d24m03.2s,285.573981,38.400892,650.00,13.803,Kepler-band,13.781,5777.00,1.07,1.02,0,,,54.34700,,9.225,0.823,,0.1712100,,2010,3,639.82,,4.49,0.120,1.000,Kepler
Kepler-9,d,Transit,3,1.59285100,0.027300,,,1,0,19h02m17.76s,+38d24m03.2s,285.573981,38.400892,650.00,13.803,Kepler-band,13.781,5777.00,1.07,1.02,0,2026,,,,1.640,0.146,,0.0821000,,2010,3,639.82,,4.49,0.120,1.000,Kepler
Kepler-10,c,Transit,2,45.29430100,,0.000000,89.590,1,0,19h02m43.05s,+50d14m28.7s,285.679394,50.241299,173.00,10.940,V (Johnson),10.919,5627.00,0.91,1.06,0,584,,17.20000,,2.350,0.210,,0.2874000,0.3600,2011,3,186.50,,4.35,-0.150,,Kepler
Kepler-11,b,Transit,6,10.30390000,0.091000,0.045000,89.640,1,0,19h48m27.63s,+41d54m32.9s,297.115123,41.909138,613.00,14.200,V (Johnson),13.706,5663.00,0.96,1.06,0,,,1.90000,,1.800,0.161,0.030130,0.1715000,0.1160,2010,3,658.59,,4.37,-0.041,8.500,Kepler
Kepler-11,c,Transit,6,13.02410000,0.107000,0.026000,89.590,1,0,19h48m27.63s,+41d54m32.9s,297.115123,41.909138,613.00,14.200,V (Johnson),13.706,5663.00,0.96,1.06,0,,,2.90000,,2.870,0.256,0.075080,0.1893000,0.1560,2010,3,658.59,,4.37,-0.041,8.500,Kepler
Kepler-11,d,Transit,6,22.68450000,0.155000,0.004000,89.670,1,0,19h48m27.63s,+41d54m32.9s,297.115123,41.909138,613.00,14.200,V (Johnson),13.706,5663.00,0.96,1.06,0,,,7.30000,,3.120,0.278,0.088500,0.2328000,0.1810,2010,3,658.59,,4.37,-0.041,8.500,Kepler
Kepler-11,f,Transit,6,46.68880000,0.250000,0.013000,89.470,1,0,19h48m27.63s,+41d54m32.9s,297.115123,41.909138,613.00,14.200,V (Johnson),13.706,5663.00,0.96,1.06,0,,,2.00000,,2.490,0.222,0.054800,0.2680000,0.4630,2010,3,658.59,,4.37,-0.041,8.500,Kepler
Kepler-11,g,Transit,6,118.38070000,0.466000,0.150000,89.870,1,0,19h48m27.63s,+41d54m32.9s,297.115123,41.909138,613.00,14.200,V (Johnson),13.706,5663.00,0.96,1.06,0,,,25.00000,,3.330,0.297,0.100600,0.3945000,0.2170,2010,3,658.59,,4.37,-0.041,8.500,Kepler
Kepler-12,b,Transit,1,4.43796290,0.055300,,88.796,1,0,19h04m58.42s,+50d02m25.4s,286.243425,50.040382,600.00,13.800,V (Johnson),13.360,5947.00,1.17,1.48,0,1480,,137.30256,,19.661,1.754,,,0.1680,2011,3,904.40,,4.17,0.070,,Kepler
KOI-13,b,Transit,1,1.76358800,0.036410,0.000640,86.770,1,0,19h07m53.09s,+46d52m06.1s,286.971199,46.868362,415.00,9.958,Kepler-band,,7650.00,1.72,1.74,0,2550,,2949.46240,,16.948,1.512,,,0.2536,2011,3,,,4.20,0.200,,Kepler
Kepler-15,b,Transit,1,4.94278200,0.057140,0.060000,87.440,1,0,19h44m48.14s,+49d08m24.4s,296.200595,49.140125,598.00,13.758,Kepler-band,13.714,5515.00,1.02,0.99,0,,,209.76000,,10.760,0.960,1.126500,0.1458000,0.5540,2011,3,755.38,,4.46,0.360,3.700,Kepler
Kepler-16,b,Transit,1,228.77600000,0.704800,0.006900,90.032,1,0,19h16m18.17s,+51d45m26.8s,289.075710,51.757439,61.00,11.762,Kepler-band,11.747,4450.00,0.69,0.65,1,,,105.83300,,8.449,0.754,,,,2011,3,75.25,,4.65,-0.300,,Kepler
Kepler-17,b,Transit,1,1.48571080,0.025910,0.011000,87.200,1,0,19h53m34.87s,+47d48m54.0s,298.395274,47.815006,800.00,14.141,Kepler-band,14.131,5781.00,1.16,1.05,0,1570,,778.65000,,14.680,1.310,,0.0948500,0.2680,2011,3,735.91,G2 V,4.53,0.260,1.780,Kepler
Kepler-33,d,Transit,5,21.77596000,0.166200,0.000000,88.710,1,0,19h16m18.61s,+46d00m18.8s,289.077548,46.005222,1113.00,13.988,Kepler-band,13.951,5904.00,1.29,1.82,0,,,,,5.350,0.477,0.083140,0.3338000,0.4400,2011,3,1252.84,,4.03,0.025,4.270,Kepler
Kepler-33,e,Transit,5,31.78440000,0.213800,0.000000,88.940,1,0,19h16m18.61s,+46d00m18.8s,289.077548,46.005222,1113.00,13.988,Kepler-band,13.951,5904.00,1.29,1.82,0,,,,,4.020,0.359,0.046700,0.3708000,0.4700,2011,3,1252.84,,4.03,0.025,4.270,Kepler
Kepler-33,f,Transit,5,41.02902000,0.253500,0.000000,89.170,1,0,19h16m18.61s,+46d00m18.8s,289.077548,46.005222,1113.00,13.988,Kepler-band,13.951,5904.00,1.29,1.82,0,,,,,4.460,0.398,0.057900,0.4113000,0.4300,2011,3,1252.84,,4.03,0.025,4.270,Kepler
Kepler-35,b,Transit,1,131.45800000,0.603470,0.042000,90.760,1,0,19h37m59.27s,+46d41m23.1s,294.496978,46.689762,1645.00,15.726,Kepler-band,15.735,5606.00,0.89,1.03,1,,,40.36300,,8.160,0.728,,,,2011,3,1917.46,,4.36,-0.340,,Kepler
Kepler-36,b,Transit,2,13.83989000,0.115300,0.039000,90.010,1,0,19h25m00.05s,+49d13m54.6s,291.250191,49.231827,470.00,11.866,Kepler-band,12.077,5911.00,1.07,1.63,0,978,,4.45000,,1.486,0.133,,0.2825000,,2012,3,536.07,,4.04,-0.200,6.800,Kepler
Kepler-36,c,Transit,2,16.23855000,0.128300,0.033000,89.980,1,0,19h25m00.05s,+49d13m54.6s,291.250191,49.231827,470.00,11.866,Kepler-band,12.077,5911.00,1.07,1.63,0,928,,8.08000,,3.679,0.328,,0.3101000,,2012,3,536.07,,4.04,-0.200,6.800,Kepler
Kepler-37,b,Transit,4,13.36731000,,0.000000,88.630,1,0,18h56m14.32s,+44d31m05.3s,284.059660,44.518131,66.00,9.705,Kepler-band,9.550,5417.00,0.87,0.79,0,,,3.17830,,0.336,0.030,0.001200,,,2013,3,64.04,,4.57,-0.320,,Kepler
Kepler-37,c,Transit,4,21.30200000,,,,1,0,18h56m14.32s,+44d31m05.3s,284.059660,44.518131,66.00,9.705,Kepler-band,9.550,5417.00,0.87,0.79,0,,,12.00000,,0.750,0.067,,,0.4300,2013,3,64.04,,4.57,-0.320,,Kepler
Kepler-37,d,Transit,4,39.79220000,,,,1,0,18h56m14.32s,+44d31m05.3s,284.059660,44.518131,66.00,9.705,Kepler-band,9.550,5417.00,0.87,0.79,0,,,12.20000,,1.940,0.173,,,0.5300,2013,3,64.04,,4.57,-0.320,,Kepler
Kepler-38,b,Transit,1,105.59900000,0.463200,0.032000,89.442,1,0,19h07m19.28s,+42d16m45.1s,286.830353,42.279205,600.00,13.941,Kepler-band,13.907,5623.00,0.94,1.75,1,475,,122.00000,,4.300,0.384,0.050000,,,2012,3,1215.78,G4 V,3.93,-0.110,10.000,Kepler
Kepler-39,b,Transit,1,21.08721000,0.164000,0.112000,89.070,1,0,19h47m50.46s,+46d02m03.5s,296.960265,46.034298,1200.00,14.460,V (Johnson),14.262,6350.00,1.29,1.40,0,897,,6388.10000,,13.900,1.240,,0.2483000,0.3600,2011,3,1090.44,F7 V,4.40,0.100,2.100,Kepler
Kepler-41,b,Transit,1,1.85555820,0.031010,0.000000,82.510,1,0,19h38m03.17s,+45d58m53.9s,294.513229,45.981644,770.00,14.465,Kepler-band,14.413,5750.00,1.15,1.29,0,1790,,177.98000,,14.460,1.290,,0.1014000,0.6720,2011,3,1128.11,G2 V,4.28,0.380,4.400,Kepler
Kepler-42,b,Transit,3,1.21376720,0.011600,,,1,0,19h28m52.57s,+44d37m09.0s,292.219033,44.619160,38.70,16.124,V (Johnson),14.993,3068.00,0.13,0.17,0,519,,,,0.780,0.070,,,0.7110,2011,3,40.11,M,,-0.330,4.500,Kepler
Kepler-42,c,Transit,3,0.45328509,0.006000,,,1,0,19h28m52.57s,+44d37m09.0s,292.219033,44.619160,38.70,16.124,V (Johnson),14.993,3068.00,0.13,0.17,0,720,,,,0.730,0.065,0.156000,,0.5200,2011,3,40.11,M,,-0.330,4.500,Kepler
Kepler-42,d,Transit,3,1.86516900,0.015400,,,1,0,19h28m52.57s,+44d37m09.0s,292.219033,44.619160,38.70,16.124,V (Johnson),14.993,3068.00,0.13,0.17,0,450,,,,0.570,0.051,,,0.6810,2011,3,40.11,M,,-0.330,4.500,Kepler
Kepler-44,b,Transit,1,3.24672930,0.044600,0.066000,84.960,1,0,20h00m24.56s,+45d45m43.7s,300.102352,45.762142,2250.00,14.678,Kepler-band,14.690,5800.00,1.12,1.35,0,1544,,317.82000,,12.220,1.090,,0.1302000,0.6200,2011,3,1229.15,G2 IV,4.22,0.150,5.800,Kepler
Kepler-45,b,Transit,1,2.45523900,0.030000,0.110000,87.000,1,0,19h31m29.50s,+41d03m51.3s,292.872900,41.064261,333.00,16.880,V (Johnson),15.980,3820.00,0.59,0.55,0,1000,,160.49700,,10.760,0.960,3.204000,,0.6000,2011,3,386.04,M,4.70,0.280,0.500,Kepler
Kepler-46,b,Transit,3,33.60134000,0.196800,0.010000,89.038,1,0,19h17m04.50s,+42d36m15.0s,289.268744,42.604176,855.00,15.262,Kepler-band,15.255,5309.00,,0.79,0,543,,1907.00000,,9.057,0.808,,,0.7570,2012,3,794.54,,4.58,,,Kepler
Kepler-46,d,Transit,3,6.76658900,0.067000,,,1,0,19h17m04.50s,+42d36m15.0s,289.268744,42.604176,855.00,15.262,Kepler-band,15.255,5309.00,,0.79,0,,,,,1.640,0.146,,0.1082000,0.2400,2014,3,794.54,,4.58,,,Kepler
Kepler-47,b,Transit,2,49.53200000,0.296200,0.035000,89.700,1,0,19h41m11.50s,+46d55m13.7s,295.297916,46.920467,1500.00,15.178,Kepler-band,15.163,5636.00,1.05,0.96,1,,,636.00000,,3.030,0.270,,,,2012,3,1055.33,,4.49,-0.250,,Kepler
Kepler-47,c,Transit,2,303.13700000,0.991000,0.411000,89.825,1,0,19h41m11.50s,+46d55m13.7s,295.297916,46.920467,1500.00,15.178,Kepler-band,15.163,5636.00,1.05,0.96,1,,,8899.00000,,4.620,0.411,,,,2012,3,1055.33,,4.49,-0.250,,Kepler
Kepler-48,c,Transit,4,9.67395000,,,,1,0,19h56m33.41s,+40d56m56.5s,299.139212,40.949020,306.66,13.040,Kepler-band,13.077,5194.00,0.88,0.89,0,,,14.61000,,2.710,0.242,,,0.3800,2012,3,309.47,,4.49,0.170,3.140,Kepler
Kepler-48,e,Radial Velocity,4,982.00000000,,,,1,0,19h56m33.41s,+40d56m56.5s,299.139212,40.949020,306.66,13.040,Kepler-band,13.077,5194.00,0.88,0.89,0,,,657.00000,,,,,,,2014,3,309.47,,4.49,0.170,3.140,W. M. Keck Observatory
Kepler-49,b,Transit,4,7.20379450,,,,1,0,19h29m10.70s,+40d35m30.5s,292.294579,40.591801,306.00,15.264,Kepler-band,15.229,4252.00,,0.56,0,,,311.46000,,2.720,0.243,,0.1240000,,2012,3,314.02,M1 V,4.73,,,Kepler
Kepler-49,d,Transit,4,2.57654900,0.031000,,,1,0,19h29m10.70s,+40d35m30.5s,292.294579,40.591801,306.00,15.264,Kepler-band,15.229,4252.00,,0.56,0,,,,,1.600,0.143,,0.0665000,0.0600,2014,3,314.02,M1 V,4.73,,,Kepler
Kepler-49,e,Transit,4,18.59610800,0.116000,,,1,0,19h29m10.70s,+40d35m30.5s,292.294579,40.591801,306.00,15.264,Kepler-band,15.229,4252.00,,0.56,0,,,,,1.560,0.139,,0.0902000,0.2700,2014,3,314.02,M1 V,4.73,,,Kepler
Kepler-50,b,Transit,2,7.81254000,0.077000,,,1,0,19h12m24.21s,+50d02m01.4s,288.100873,50.033718,255.00,10.421,Kepler-band,10.362,6225.00,1.24,1.58,0,,,,,1.710,0.153,0.009900,0.1583000,0.7400,2012,3,251.91,,4.13,0.030,3.800,Kepler
Kepler-51,b,Transit,3,45.15400000,0.251400,0.040000,,1,0,19h45m55.15s,+49d56m15.7s,296.479776,49.937683,1013.00,14.669,Kepler-band,14.678,6018.00,1.04,0.94,0,543,,2.10000,,7.100,0.633,,,0.2510,2012,3,801.76,,4.51,,0.300,Kepler
Kepler-51,c,Transit,3,85.31200000,0.384000,0.014000,,1,0,19h45m55.15s,+49d56m15.7s,296.479776,49.937683,1013.00,14.669,Kepler-band,14.678,6018.00,1.04,0.94,0,439,,4.00000,,9.000,0.803,,,1.0170,2012,3,801.76,,4.51,,0.300,Kepler
Kepler-51,d,Transit,3,130.19400000,0.509000,0.008000,,1,0,19h45m55.15s,+49d56m15.7s,296.479776,49.937683,1013.00,14.669,Kepler-band,14.678,6018.00,1.04,0.94,0,381,,7.60000,,9.700,0.865,,,0.2500,2014,3,801.76,,4.51,,0.300,Kepler
Kepler-52,c,Transit,3,16.38500210,,,,1,0,19h06m57.13s,+49d58m32.7s,286.738033,49.975750,336.00,15.095,Kepler-band,15.059,4263.00,,0.56,0,,,3308.41000,,1.840,0.164,,0.1302000,,2012,3,324.54,M0 V,4.73,,,Kepler
Kepler-52,d,Transit,3,36.44517100,0.182000,,,1,0,19h06m57.13s,+49d58m32.7s,286.738033,49.975750,336.00,15.095,Kepler-band,15.059,4263.00,,0.56,0,,,,,1.950,0.174,,0.1730000,0.7600,2014,3,324.54,M0 V,4.73,,,Kepler
Kepler-53,b,Transit,3,18.64895250,,,,1,0,19h21m50.83s,+40d33m44.9s,290.461775,40.562462,1235.00,15.386,Kepler-band,15.388,5858.00,0.98,0.89,0,,,5851.00000,,2.890,0.258,,0.1867000,,2012,3,1420.10,,4.53,,,Kepler
Kepler-53,d,Transit,3,9.75196200,0.091000,,,1,0,19h21m50.83s,+40d33m44.9s,290.461775,40.562462,1235.00,15.386,Kepler-band,15.388,5858.00,0.98,0.89,0,,,,,2.120,0.189,,0.1746000,0.8100,2014,3,1420.10,,4.53,,,Kepler
Kepler-54,b,Transit,3,8.01094340,,,,1,0,19h39m05.75s,+43d03m22.7s,294.773939,43.056295,234.00,15.847,Kepler-band,15.813,4252.00,,0.55,0,,,292.39000,,2.100,0.187,,0.1422000,,2012,3,273.80,M1 V,4.73,,,Kepler
Kepler-54,c,Transit,3,12.07172490,,,,1,0,19h39m05.75s,+43d03m22.7s,294.773939,43.056295,234.00,15.847,Kepler-band,15.813,4252.00,,0.55,0,,,117.59000,,1.230,0.110,,0.2072000,,2012,3,273.80,M1 V,4.73,,,Kepler
Kepler-54,d,Transit,3,20.99569400,0.126000,,,1,0,19h39m05.75s,+43d03m22.7s,294.773939,43.056295,234.00,15.847,Kepler-band,15.813,4252.00,,0.55,0,,,,,1.530,0.136,,0.1124000,0.2300,2014,3,273.80,M1 V,4.73,,,Kepler
Kepler-55,c,Transit,5,42.15164180,,,,1,0,19h00m40.40s,+44d01m35.3s,285.168338,44.026466,568.00,15.791,Kepler-band,15.781,4503.00,,0.62,0,,,352.78000,,2.210,0.197,,0.2109000,,2012,3,588.47,,4.68,,,Kepler
Kepler-55,d,Transit,5,2.21109900,0.029000,,,1,0,19h00m40.40s,+44d01m35.3s,285.168338,44.026466,568.00,15.791,Kepler-band,15.781,4503.00,,0.62,0,,,,,1.590,0.142,,0.0685000,0.0200,2014,3,588.47,,4.68,,,Kepler
Kepler-55,e,Transit,5,4.61753400,0.048000,,,1,0,19h00m40.40s,+44d01m35.3s,285.168338,44.026466,568.00,15.791,Kepler-band,15.781,4503.00,,0.62,0,,,,,1.550,0.138,,0.0888000,0.7200,2014,3,588.47,,4.68,,,Kepler
Kepler-56,b,Transit,3,10.50160000,0.102800,,,1,0,19h35m02.00s,+41d52m18.7s,293.758347,41.871869,914.00,12.440,Kepler-band,12.430,4840.00,1.32,4.23,0,,,22.10000,,6.510,0.581,,,,2012,3,936.96,,3.31,0.200,3.500,Kepler
Kepler-56,c,Transit,3,21.40239000,0.165200,,,1,0,19h35m02.00s,+41d52m18.7s,293.758347,41.871869,914.00,12.440,Kepler-band,12.430,4840.00,1.32,4.23,0,,,181.00000,,9.800,0.874,,,,2012,3,936.96,,3.31,0.200,3.500,Kepler
Kepler-57,b,Transit,2,5.72931960,,,,1,0,19h34m33.91s,+44d39m25.3s,293.641285,44.657040,674.00,14.809,Kepler-band,14.774,5145.00,0.83,0.73,0,,,5994.02000,,2.190,0.195,,0.0466000,,2012,3,656.23,,4.63,,,Kepler
Kepler-58,b,Transit,3,10.21849540,,,,1,0,19h45m26.08s,+39d06m54.7s,296.358649,39.115194,1562.00,14.820,Kepler-band,14.866,6099.00,,1.13,0,,,441.77000,,2.780,0.248,,0.1832000,,2012,3,996.32,,4.37,,,Kepler
